trade_id,trade_date,settlement_date,counterparty,asset,trade_type,currency,expected_amounts,settled_amount,status,break_amount,abs_break_amount,risk_level,break_direction
TRD026484,2025-10-26,2025-10-30,HSBC,AAPL,SELL,GBP,1223553.2,912937.52,FAILED,310615.67999999993,310615.67999999993,medium,underpayment
TRD026485,2025-07-21,2025-07-23,CITI BANK,AMZN,SELL,USD,2975887.09,3636576.38,SETTLED,-660689.29,660689.29,medium,over payment
TRD026487,2025-12-25,2025-12-29,HSBC,RELIANCE,SELL,JPY,4787750.99,5083274.83,SETTLED,-295523.83999999985,295523.83999999985,medium,over payment
TRD026488,2025-01-03,2025-01-08,MORGAN STANLEY,MSFT,SELL,JPY,2027354.82,1867280.44,FAILED,160074.38000000012,160074.38000000012,medium,underpayment
TRD026489,2025-06-15,2025-06-19,BARCLAYS,NIFTY50,BUY,USD,2286694.8,2079001.84,FAILED,207692.95999999973,207692.95999999973,medium,underpayment
TRD026491,2025-06-11,2025-06-12,GOLDMAN SACHS,AMZN,SELL,USD,2621724.41,1885685.41,SETTLED,736039.0000000002,736039.0000000002,medium,underpayment
TRD026494,2025-11-29,2025-11-30,HSBC,INFY,BUY,INR,2982631.5,3960076.66,SETTLED,-977445.1600000001,977445.1600000001,medium,over payment
TRD026497,2025-11-13,2025-11-14,UBS,AAPL,BUY,INR,1908093.56,1214632.66,SETTLED,693460.9000000001,693460.9000000001,medium,underpayment
TRD026515,2025-04-05,2025-04-06,GOLDMAN SACHS,SENSEX,SELL,INR,708765.18,935608.21,PENDING,-226843.0299999999,226843.0299999999,medium,over payment
TRD026527,2025-10-11,2025-10-16,BARCLAYS,TCS,BUY,GBP,4559224.49,4254074.98,PENDING,305149.5099999998,305149.5099999998,medium,underpayment
TRD026537,2025-11-06,2025-11-07,JP MORGAN,NIFTY50,SELL,EUR,1907438.51,2604048.3,SETTLED,-696609.7899999998,696609.7899999998,medium,over payment
TRD026541,2025-06-20,2025-06-21,CITI BANK,SENSEX,SELL,JPY,3734389.05,1973024.88,SETTLED,1761364.17,1761364.17,high,underpayment
TRD026542,2025-10-04,2025-10-05,JP MORGAN,NIFTY50,SELL,INR,3668170.36,3929052.82,SETTLED,-260882.45999999996,260882.45999999996,medium,over payment
TRD026547,2025-05-24,2025-05-29,BARCLAYS,INFY,SELL,GBP,4638833.1,2999596.24,SETTLED,1639236.8599999994,1639236.8599999994,high,underpayment
TRD026559,2025-06-16,2025-06-20,BARCLAYS,RELIANCE,SELL,GBP,109378.38,129325.69,PENDING,-19947.309999999998,19947.309999999998,low,over payment
TRD026564,2025-03-26,2025-03-30,DEUTSCHE BANK,GOOGL,BUY,USD,4363716.49,2459441.78,SETTLED,1904274.7100000004,1904274.7100000004,high,underpayment
TRD026567,2025-11-09,2025-11-13,MORGAN STANLEY,SENSEX,SELL,INR,3915045.35,2877532.52,PENDING,1037512.8300000001,1037512.8300000001,high,underpayment
TRD026569,2025-02-13,2025-02-18,JP MORGAN,RELIANCE,SELL,USD,2505399.84,3466255.89,SETTLED,-960856.0500000003,960856.0500000003,medium,over payment
TRD026578,2025-04-02,2025-04-06,JP MORGAN,AMZN,BUY,EUR,1623042.82,1010278.32,SETTLED,612764.5000000001,612764.5000000001,medium,underpayment
TRD026585,2025-11-05,2025-11-07,DEUTSCHE BANK,NIFTY50,SELL,EUR,4325854.76,6269359.21,MISMATCHED,-1943504.4500000002,1943504.4500000002,high,over payment
TRD026599,2025-07-20,2025-07-21,BARCLAYS,TCS,SELL,JPY,4592948.83,3726809.36,SETTLED,866139.4700000002,866139.4700000002,medium,underpayment
TRD026602,2025-04-10,2025-04-12,HSBC,AAPL,SELL,USD,2297687.16,2418984.17,SETTLED,-121297.00999999978,121297.00999999978,medium,over payment
TRD026608,2025-01-02,2025-01-07,HSBC,AAPL,SELL,USD,714359.1,627946.93,SETTLED,86412.16999999993,86412.16999999993,low,underpayment
TRD026618,2025-10-17,2025-10-20,UBS,AMZN,BUY,USD,267083.2,155116.47,SETTLED,111966.73000000001,111966.73000000001,medium,underpayment
TRD026619,2025-05-21,2025-05-24,HSBC,MSFT,SELL,GBP,3801578.61,3560508.07,PENDING,241070.54000000004,241070.54000000004,medium,underpayment
TRD026623,2025-12-21,2025-12-22,JP MORGAN,INFY,SELL,INR,4166535.15,5589071.55,SETTLED,-1422536.4,1422536.4,high,over payment
TRD026624,2025-05-12,2025-05-16,HSBC,TSLA,BUY,USD,473710.32,400648.56,SETTLED,73061.76000000001,73061.76000000001,low,underpayment
TRD026627,2025-09-09,2025-09-11,UBS,AAPL,BUY,JPY,4380228.14,5970274.02,SETTLED,-1590045.88,1590045.88,high,over payment
TRD026636,2025-12-31,2026-01-01,DEUTSCHE BANK,RELIANCE,SELL,GBP,4760247.58,3109925.89,SETTLED,1650321.69,1650321.69,high,underpayment
TRD026658,2025-12-05,2025-12-10,UBS,MSFT,BUY,INR,3707427.16,3047699.28,PENDING,659727.8800000004,659727.8800000004,medium,underpayment
TRD026660,2025-01-15,2025-01-16,MORGAN STANLEY,AAPL,BUY,JPY,1114973.44,1243512.82,SETTLED,-128539.38000000012,128539.38000000012,medium,over payment
TRD026664,2025-01-20,2025-01-24,CITI BANK,AAPL,BUY,INR,3286225.35,2348797.2,PENDING,937428.1499999999,937428.1499999999,medium,underpayment
TRD026672,2025-07-14,2025-07-16,UBS,TCS,BUY,GBP,625718.12,418215.8,SETTLED,207502.32,207502.32,medium,underpayment
TRD026678,2025-03-08,2025-03-09,JP MORGAN,GOOGL,SELL,USD,222423.34,152036.33,SETTLED,70387.01000000001,70387.01000000001,low,underpayment
TRD026681,2025-07-20,2025-07-23,JP MORGAN,AMZN,SELL,EUR,479731.04,668871.56,SETTLED,-189140.52000000008,189140.52000000008,medium,over payment
TRD026684,2025-08-12,2025-08-17,UBS,INFY,BUY,INR,3298210.14,3073841.71,SETTLED,224368.43000000017,224368.43000000017,medium,underpayment
TRD026693,2025-03-08,2025-03-11,DEUTSCHE BANK,INFY,BUY,GBP,4215549.52,3861457.11,SETTLED,354092.4099999997,354092.4099999997,medium,underpayment
TRD026697,2025-12-04,2025-12-06,JP MORGAN,TCS,BUY,USD,390557.74,415686.06,SETTLED,-25128.320000000007,25128.320000000007,low,over payment
TRD026709,2025-05-09,2025-05-10,HSBC,AAPL,BUY,EUR,2226904.87,1586354.08,SETTLED,640550.79,640550.79,medium,underpayment
TRD026711,2025-05-10,2025-05-15,MORGAN STANLEY,AMZN,SELL,JPY,3082779.12,3617878.7,SETTLED,-535099.5800000001,535099.5800000001,medium,over payment
TRD026712,2025-12-02,2025-12-04,BARCLAYS,GOOGL,SELL,USD,4686370.79,3069008.56,SETTLED,1617362.23,1617362.23,high,underpayment
TRD026746,2025-04-01,2025-04-06,BARCLAYS,AAPL,BUY,GBP,3898326.06,5729879.99,SETTLED,-1831553.9300000002,1831553.9300000002,high,over payment
TRD026751,2025-03-21,2025-03-22,MORGAN STANLEY,SENSEX,SELL,GBP,2150628.99,1443217.76,SETTLED,707411.2300000002,707411.2300000002,medium,underpayment
TRD026753,2025-05-25,2025-05-26,MORGAN STANLEY,AMZN,BUY,GBP,1746119.56,1083774.31,SETTLED,662345.25,662345.25,medium,underpayment
TRD026763,2025-10-17,2025-10-20,CITI BANK,NIFTY50,BUY,EUR,4354155.46,3948247.32,SETTLED,405908.14000000013,405908.14000000013,medium,underpayment
TRD026768,2025-04-11,2025-04-14,GOLDMAN SACHS,INFY,SELL,INR,1835641.71,2507046.89,MISMATCHED,-671405.1800000002,671405.1800000002,medium,over payment
TRD026771,2025-06-23,2025-06-27,UBS,TSLA,SELL,GBP,1657523.86,2223680.74,PENDING,-566156.8800000001,566156.8800000001,medium,over payment
TRD026779,2025-01-11,2025-01-16,DEUTSCHE BANK,MSFT,SELL,USD,1752164.97,2202839.98,PENDING,-450675.01,450675.01,medium,over payment
TRD026782,2025-01-12,2025-01-16,HSBC,RELIANCE,BUY,JPY,2622602.13,2499510.26,SETTLED,123091.87000000011,123091.87000000011,medium,underpayment
TRD026794,2025-06-01,2025-06-05,HSBC,SENSEX,SELL,EUR,2886765.2,2823347.36,SETTLED,63417.84000000032,63417.84000000032,low,underpayment
TRD026799,2025-12-24,2025-12-28,DEUTSCHE BANK,SENSEX,BUY,JPY,4968241.19,4352303.19,SETTLED,615938.0,615938.0,medium,underpayment
TRD026803,2025-07-04,2025-07-07,UBS,RELIANCE,SELL,JPY,4972325.39,2917821.08,SETTLED,2054504.3099999996,2054504.3099999996,high,underpayment
TRD026805,2025-09-27,2025-09-30,GOLDMAN SACHS,AAPL,SELL,EUR,4370598.51,3145697.55,SETTLED,1224900.96,1224900.96,high,underpayment
TRD026817,2025-03-17,2025-03-22,GOLDMAN SACHS,INFY,SELL,EUR,3284487.23,3045026.57,PENDING,239460.66000000015,239460.66000000015,medium,underpayment
TRD026820,2025-09-11,2025-09-15,DEUTSCHE BANK,NIFTY50,SELL,USD,3609844.83,2765948.43,SETTLED,843896.3999999999,843896.3999999999,medium,underpayment
TRD026832,2025-04-09,2025-04-13,BARCLAYS,SENSEX,SELL,EUR,4954669.88,4113044.08,SETTLED,841625.7999999998,841625.7999999998,medium,underpayment
TRD026840,2025-12-01,2025-12-04,JP MORGAN,AAPL,BUY,INR,3904033.05,4748004.29,SETTLED,-843971.2400000002,843971.2400000002,medium,over payment
TRD026841,2025-12-19,2025-12-24,JP MORGAN,RELIANCE,SELL,EUR,1153463.42,956736.98,PENDING,196726.43999999994,196726.43999999994,medium,underpayment
TRD026846,2025-03-13,2025-03-15,JP MORGAN,INFY,BUY,GBP,233060.51,173641.46,SETTLED,59419.05000000002,59419.05000000002,low,underpayment
TRD026859,2025-05-30,2025-06-03,JP MORGAN,NIFTY50,BUY,JPY,1632051.18,2082061.31,SETTLED,-450010.1300000001,450010.1300000001,medium,over payment
TRD026861,2025-12-16,2025-12-18,UBS,SENSEX,SELL,INR,3826799.3,2154357.1,SETTLED,1672442.1999999997,1672442.1999999997,high,underpayment
TRD026876,2025-03-21,2025-03-22,HSBC,MSFT,BUY,USD,2985159.13,1563835.34,SETTLED,1421323.7899999998,1421323.7899999998,high,underpayment
TRD026886,2025-11-04,2025-11-05,MORGAN STANLEY,AAPL,SELL,USD,3327267.73,4813206.54,SETTLED,-1485938.81,1485938.81,high,over payment
TRD026893,2025-12-15,2025-12-18,DEUTSCHE BANK,RELIANCE,SELL,GBP,2133587.3,1376328.39,SETTLED,757258.9099999999,757258.9099999999,medium,underpayment
TRD026910,2025-01-22,2025-01-23,GOLDMAN SACHS,NIFTY50,BUY,INR,4422772.67,2891410.96,SETTLED,1531361.71,1531361.71,high,underpayment
TRD026911,2025-03-19,2025-03-24,BARCLAYS,INFY,SELL,INR,4138728.24,3794844.71,SETTLED,343883.53000000026,343883.53000000026,medium,underpayment
TRD026915,2025-01-05,2025-01-06,DEUTSCHE BANK,AAPL,SELL,GBP,2786308.66,2926080.57,FAILED,-139771.90999999968,139771.90999999968,medium,over payment
TRD026916,2025-12-17,2025-12-20,CITI BANK,AAPL,BUY,INR,3928154.83,2288871.8,SETTLED,1639283.0300000003,1639283.0300000003,high,underpayment
TRD026918,2025-08-07,2025-08-11,JP MORGAN,AMZN,BUY,INR,556273.75,542886.73,SETTLED,13387.020000000019,13387.020000000019,low,underpayment
TRD026922,2025-09-05,2025-09-09,BARCLAYS,NIFTY50,BUY,GBP,952956.89,518157.75,SETTLED,434799.14,434799.14,medium,underpayment
TRD026929,2025-08-04,2025-08-05,HSBC,INFY,SELL,JPY,1324548.8,1631976.63,FAILED,-307427.82999999984,307427.82999999984,medium,over payment
TRD026937,2025-03-18,2025-03-22,CITI BANK,MSFT,BUY,JPY,3678304.92,2364504.1,SETTLED,1313800.8199999998,1313800.8199999998,high,underpayment
TRD026939,2025-08-07,2025-08-08,JP MORGAN,RELIANCE,BUY,JPY,2371733.32,1251926.48,SETTLED,1119806.8399999999,1119806.8399999999,high,underpayment
TRD026940,2025-04-03,2025-04-05,MORGAN STANLEY,AMZN,BUY,JPY,4299177.6,6000712.51,PENDING,-1701534.9100000001,1701534.9100000001,high,over payment
TRD026948,2025-09-10,2025-09-14,MORGAN STANLEY,RELIANCE,BUY,INR,386333.05,521938.42,SETTLED,-135605.37,135605.37,medium,over payment
TRD026949,2025-11-21,2025-11-25,UBS,SENSEX,SELL,JPY,225456.49,154119.05,SETTLED,71337.44,71337.44,low,underpayment
TRD026975,2025-05-23,2025-05-27,DEUTSCHE BANK,AMZN,BUY,GBP,3270207.66,2488362.95,SETTLED,781844.71,781844.71,medium,underpayment
TRD026977,2025-04-08,2025-04-12,BARCLAYS,MSFT,BUY,USD,3533791.25,2994129.39,MISMATCHED,539661.8599999999,539661.8599999999,medium,underpayment
TRD026980,2025-12-11,2025-12-16,HSBC,NIFTY50,SELL,JPY,4393073.53,5460710.16,SETTLED,-1067636.63,1067636.63,high,over payment
TRD026981,2025-06-07,2025-06-10,UBS,NIFTY50,SELL,EUR,110013.51,139314.81,SETTLED,-29301.300000000003,29301.300000000003,low,over payment
TRD027003,2025-12-12,2025-12-14,JP MORGAN,GOOGL,BUY,INR,4555074.11,4178646.77,SETTLED,376427.3400000003,376427.3400000003,medium,underpayment
TRD027010,2025-11-21,2025-11-24,CITI BANK,AAPL,BUY,INR,3416462.03,2618906.39,FAILED,797555.6399999997,797555.6399999997,medium,underpayment
TRD027023,2025-01-21,2025-01-24,HSBC,TSLA,SELL,INR,1468398.16,924140.9,SETTLED,544257.2599999999,544257.2599999999,medium,underpayment
TRD027032,2025-12-20,2025-12-23,DEUTSCHE BANK,GOOGL,SELL,INR,334237.16,235224.01,SETTLED,99013.14999999997,99013.14999999997,low,underpayment
TRD027033,2025-03-27,2025-03-30,BARCLAYS,SENSEX,SELL,EUR,1947866.44,2477434.05,SETTLED,-529567.6099999999,529567.6099999999,medium,over payment
TRD027055,2025-07-11,2025-07-16,GOLDMAN SACHS,TSLA,BUY,GBP,3742940.78,2613472.79,SETTLED,1129467.9899999998,1129467.9899999998,high,underpayment
TRD027057,2025-01-21,2025-01-23,MORGAN STANLEY,AMZN,BUY,GBP,929469.6,601848.29,FAILED,327621.30999999994,327621.30999999994,medium,underpayment
TRD027071,2025-12-02,2025-12-03,HSBC,TSLA,BUY,EUR,4018066.85,2886780.5,SETTLED,1131286.35,1131286.35,high,underpayment
TRD027079,2025-03-09,2025-03-12,DEUTSCHE BANK,INFY,BUY,EUR,2185420.2,1278105.54,SETTLED,907314.6600000001,907314.6600000001,medium,underpayment
TRD027081,2025-07-24,2025-07-25,JP MORGAN,SENSEX,SELL,GBP,4836910.28,4619378.1,PENDING,217532.18000000063,217532.18000000063,medium,underpayment
TRD027089,2025-09-05,2025-09-10,GOLDMAN SACHS,NIFTY50,SELL,JPY,1289194.93,1839047.51,SETTLED,-549852.5800000001,549852.5800000001,medium,over payment
TRD027091,2025-05-22,2025-05-24,DEUTSCHE BANK,AAPL,SELL,EUR,4119455.15,5202792.85,SETTLED,-1083337.6999999997,1083337.6999999997,high,over payment
TRD027102,2025-09-16,2025-09-19,UBS,AAPL,BUY,USD,1375552.95,1695864.66,SETTLED,-320311.70999999996,320311.70999999996,medium,over payment
TRD027107,2025-02-28,2025-03-05,UBS,MSFT,BUY,EUR,2533739.56,2824336.0,SETTLED,-290596.43999999994,290596.43999999994,medium,over payment
TRD027112,2025-04-27,2025-05-01,JP MORGAN,MSFT,SELL,INR,4884194.02,7035241.2,SETTLED,-2151047.1800000006,2151047.1800000006,high,over payment
TRD027121,2025-05-18,2025-05-19,CITI BANK,TSLA,SELL,INR,2033589.21,1404442.05,SETTLED,629147.1599999999,629147.1599999999,medium,underpayment
TRD027129,2025-08-17,2025-08-20,UBS,AAPL,SELL,GBP,4678692.02,5427034.11,SETTLED,-748342.0900000008,748342.0900000008,medium,over payment
TRD027130,2025-10-18,2025-10-20,DEUTSCHE BANK,SENSEX,BUY,USD,3307803.61,2928818.08,SETTLED,378985.5299999998,378985.5299999998,medium,underpayment
TRD027135,2025-06-19,2025-06-20,JP MORGAN,RELIANCE,BUY,JPY,1050178.48,703163.07,SETTLED,347015.41000000003,347015.41000000003,medium,underpayment
TRD027143,2025-10-02,2025-10-03,CITI BANK,AMZN,SELL,INR,2274108.09,1145340.71,SETTLED,1128767.38,1128767.38,high,underpayment
TRD027147,2025-11-25,2025-11-28,BARCLAYS,INFY,SELL,USD,4786634.51,5551640.39,FAILED,-765005.8799999999,765005.8799999999,medium,over payment
TRD027148,2025-10-20,2025-10-25,DEUTSCHE BANK,INFY,BUY,JPY,3261193.47,1754513.53,SETTLED,1506679.9400000002,1506679.9400000002,high,underpayment
TRD027155,2025-02-09,2025-02-10,BARCLAYS,AMZN,SELL,USD,1979168.64,2070690.54,SETTLED,-91521.90000000014,91521.90000000014,low,over payment
TRD027158,2025-06-25,2025-06-26,DEUTSCHE BANK,TCS,BUY,GBP,4411572.9,2795187.7,SETTLED,1616385.2000000002,1616385.2000000002,high,underpayment
TRD027189,2025-11-02,2025-11-04,BARCLAYS,GOOGL,BUY,JPY,2257204.74,2819847.55,SETTLED,-562642.8099999996,562642.8099999996,medium,over payment
TRD027190,2025-12-25,2025-12-26,BARCLAYS,TCS,BUY,JPY,4492418.28,4507228.37,PENDING,-14810.089999999851,14810.089999999851,low,over payment
TRD027191,2025-04-24,2025-04-26,MORGAN STANLEY,INFY,BUY,JPY,1496106.35,1405840.8,PENDING,90265.55000000005,90265.55000000005,low,underpayment
TRD027197,2025-02-21,2025-02-25,GOLDMAN SACHS,INFY,SELL,USD,3871060.26,2246529.0,SETTLED,1624531.2599999998,1624531.2599999998,high,underpayment
TRD027200,2025-11-17,2025-11-19,JP MORGAN,AAPL,SELL,INR,3494964.2,2629582.61,SETTLED,865381.5900000003,865381.5900000003,medium,underpayment
TRD027201,2025-11-12,2025-11-17,MORGAN STANLEY,TSLA,BUY,GBP,2035674.16,2519098.38,SETTLED,-483424.22,483424.22,medium,over payment
TRD027202,2025-03-06,2025-03-07,UBS,AAPL,BUY,GBP,293600.16,286413.58,SETTLED,7186.579999999958,7186.579999999958,low,underpayment
TRD027204,2025-08-25,2025-08-26,JP MORGAN,TCS,BUY,USD,2516488.44,1497690.9,PENDING,1018797.54,1018797.54,high,underpayment
TRD027205,2025-06-11,2025-06-15,UBS,SENSEX,SELL,INR,57532.12,38272.25,SETTLED,19259.870000000003,19259.870000000003,low,underpayment
TRD027207,2025-05-12,2025-05-14,DEUTSCHE BANK,TCS,SELL,INR,4599485.23,3133025.46,SETTLED,1466459.7700000005,1466459.7700000005,high,underpayment
TRD027220,2025-07-03,2025-07-05,MORGAN STANLEY,RELIANCE,BUY,EUR,4827909.32,3759647.22,SETTLED,1068262.1,1068262.1,high,underpayment
TRD027227,2025-04-11,2025-04-12,HSBC,TSLA,SELL,JPY,1624139.59,2145942.32,SETTLED,-521802.72999999975,521802.72999999975,medium,over payment
TRD027231,2025-12-15,2025-12-16,BARCLAYS,INFY,BUY,EUR,307457.8,397304.8,SETTLED,-89847.0,89847.0,low,over payment
TRD027244,2025-11-10,2025-11-14,GOLDMAN SACHS,AAPL,SELL,EUR,4821279.96,6807571.98,SETTLED,-1986292.0200000005,1986292.0200000005,high,over payment
TRD027264,2025-10-06,2025-10-11,BARCLAYS,RELIANCE,SELL,EUR,3008166.69,4428161.31,PENDING,-1419994.6199999996,1419994.6199999996,high,over payment
TRD027265,2025-05-17,2025-05-20,MORGAN STANLEY,TCS,SELL,USD,1821721.01,1700297.48,PENDING,121423.53000000003,121423.53000000003,medium,underpayment
TRD027266,2025-10-19,2025-10-24,MORGAN STANLEY,SENSEX,SELL,USD,858703.14,1264185.54,SETTLED,-405482.4,405482.4,medium,over payment
TRD027267,2025-10-26,2025-10-31,GOLDMAN SACHS,NIFTY50,BUY,JPY,2967665.24,2964981.68,SETTLED,2683.560000000056,2683.560000000056,low,underpayment
TRD027289,2025-09-08,2025-09-12,JP MORGAN,AMZN,BUY,INR,4388461.15,4406913.29,SETTLED,-18452.139999999665,18452.139999999665,low,over payment
TRD027298,2025-08-07,2025-08-11,BARCLAYS,AAPL,BUY,EUR,3500130.09,2863422.46,PENDING,636707.6299999999,636707.6299999999,medium,underpayment
TRD027308,2025-12-04,2025-12-05,DEUTSCHE BANK,TSLA,BUY,EUR,4549345.02,3768061.48,SETTLED,781283.5399999996,781283.5399999996,medium,underpayment
TRD027310,2025-03-26,2025-03-27,JP MORGAN,AMZN,SELL,GBP,4099627.03,2691191.88,SETTLED,1408435.15,1408435.15,high,underpayment
TRD027312,2025-06-02,2025-06-06,MORGAN STANLEY,RELIANCE,BUY,EUR,123016.48,124710.97,SETTLED,-1694.4900000000052,1694.4900000000052,low,over payment
TRD027315,2025-12-16,2025-12-18,MORGAN STANLEY,GOOGL,SELL,JPY,118677.88,66342.55,PENDING,52335.33,52335.33,low,underpayment
TRD027316,2025-06-06,2025-06-11,DEUTSCHE BANK,TCS,BUY,INR,584392.14,576162.31,SETTLED,8229.829999999958,8229.829999999958,low,underpayment
TRD027322,2025-03-29,2025-03-31,MORGAN STANLEY,TCS,BUY,GBP,711493.06,505068.35,SETTLED,206424.71000000008,206424.71000000008,medium,underpayment
TRD027324,2025-11-15,2025-11-17,UBS,TCS,SELL,EUR,1693971.07,859060.67,SETTLED,834910.4,834910.4,medium,underpayment
TRD027328,2025-11-27,2025-12-01,JP MORGAN,MSFT,BUY,USD,4081447.3,6008543.36,PENDING,-1927096.0600000005,1927096.0600000005,high,over payment
TRD027344,2025-01-17,2025-01-18,DEUTSCHE BANK,NIFTY50,BUY,USD,4606452.31,4041457.12,SETTLED,564995.1899999995,564995.1899999995,medium,underpayment
TRD027363,2025-06-17,2025-06-19,MORGAN STANLEY,INFY,SELL,INR,222938.4,292048.98,SETTLED,-69110.57999999999,69110.57999999999,low,over payment
TRD027365,2025-10-20,2025-10-21,DEUTSCHE BANK,AAPL,SELL,GBP,4787612.31,2709477.28,SETTLED,2078135.0299999998,2078135.0299999998,high,underpayment
TRD027373,2025-04-01,2025-04-06,BARCLAYS,SENSEX,BUY,JPY,718242.74,527746.9,SETTLED,190495.83999999997,190495.83999999997,medium,underpayment
TRD027400,2025-08-30,2025-09-01,JP MORGAN,AMZN,BUY,JPY,2021414.94,1579423.02,MISMATCHED,441991.9199999999,441991.9199999999,medium,underpayment
TRD027410,2025-04-12,2025-04-14,MORGAN STANLEY,AAPL,BUY,EUR,1682172.57,843701.92,PENDING,838470.65,838470.65,medium,underpayment
TRD027415,2025-04-28,2025-05-01,MORGAN STANLEY,AAPL,BUY,USD,3917393.91,2840253.8,MISMATCHED,1077140.1100000003,1077140.1100000003,high,underpayment
TRD027416,2025-04-08,2025-04-10,JP MORGAN,SENSEX,SELL,EUR,145411.97,94648.56,PENDING,50763.41,50763.41,low,underpayment
TRD027419,2025-08-30,2025-09-01,GOLDMAN SACHS,TSLA,SELL,USD,1853276.13,2723911.5,SETTLED,-870635.3700000001,870635.3700000001,medium,over payment
TRD027423,2025-05-15,2025-05-20,JP MORGAN,SENSEX,SELL,JPY,1605586.39,1774033.28,SETTLED,-168446.89000000013,168446.89000000013,medium,over payment
TRD027428,2025-07-06,2025-07-11,JP MORGAN,INFY,BUY,GBP,3172773.0,4596090.69,SETTLED,-1423317.6900000004,1423317.6900000004,high,over payment
TRD027433,2025-12-07,2025-12-11,UBS,SENSEX,SELL,USD,684517.4,883640.48,SETTLED,-199123.07999999996,199123.07999999996,medium,over payment
TRD027447,2025-10-10,2025-10-11,CITI BANK,NIFTY50,SELL,EUR,4512160.08,4364438.19,SETTLED,147721.88999999966,147721.88999999966,medium,underpayment
TRD027449,2025-06-15,2025-06-20,CITI BANK,MSFT,BUY,USD,47088.75,45087.7,SETTLED,2001.050000000003,2001.050000000003,low,underpayment
TRD027450,2025-08-19,2025-08-23,BARCLAYS,INFY,SELL,INR,984505.87,500286.86,SETTLED,484219.01,484219.01,medium,underpayment
TRD027451,2025-09-20,2025-09-24,DEUTSCHE BANK,MSFT,SELL,GBP,548477.94,605092.16,SETTLED,-56614.22000000009,56614.22000000009,low,over payment
TRD027457,2025-11-18,2025-11-19,HSBC,SENSEX,SELL,JPY,2521595.11,1585376.97,SETTLED,936218.1399999999,936218.1399999999,medium,underpayment
TRD027458,2025-03-21,2025-03-23,MORGAN STANLEY,GOOGL,BUY,USD,2564060.41,2207250.04,SETTLED,356810.3700000001,356810.3700000001,medium,underpayment
TRD027467,2025-07-08,2025-07-12,HSBC,SENSEX,SELL,EUR,559809.71,391266.24,PENDING,168543.46999999997,168543.46999999997,medium,underpayment
TRD027472,2025-05-20,2025-05-23,UBS,SENSEX,SELL,EUR,4891047.81,2586826.12,SETTLED,2304221.6899999995,2304221.6899999995,high,underpayment
